"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"11",0.835775589773442,0.853427011525421,0.389820641386821,0.549893612308267,0.497329401920135,0.300093885076041,0.256862099058305,0.334713732900367,0.390756113800695,0.505880619986686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1.01738383627782,1.03193347550094,0.698934307577946,0.799332233001813,0.764124052672385,0.653150345416935,0.63445029103222,0.669762881063386,0.699456484944454,0.769716984050855,0.655872997310125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1.00278646791069,1.01754485294992,0.677510144732087,0.780668206487939,0.744577999794447,0.630171566816286,0.610768369921282,0.647374039297035,0.678048821425333,0.750316643452466,0.632993063552831,0.858620552027628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.814422969783359,0.832527237542899,0.341649044636207,0.5168625756495,0.460543669225666,0.234137303968488,0.175334181442864,0.277123113871251,0.342716030734225,0.469764982653789,0.241628417186262,0.628437209154716,0.604519772840888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.971490539143696,0.986717130278873,0.63026436011867,0.740037847709155,0.701861500011792,0.579076308481529,0.557898887897442,0.597751046989181,0.630843381242274,0.707946490112549,0.582145502367665,0.82185304026032,0.803712168435045,0.551051107590305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.862295115285017,0.879414403671253,0.443837990526371,0.589419217739538,0.540711164483862,0.367543697052862,0.333181883234808,0.396314663336284,0.444659836117314,0.548586575721069,0.372360556618974,0.689348546080879,0.667616842125222,0.321584081346065,0.619617152207842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.818011288272604,0.836037855172522,0.350116785846512,0.522498436493062,0.466859899000223,0.246328989646552,0.191310661524386,0.287497676986019,0.351158043839069,0.475958856371403,0.253460028451425,0.633080579295264,0.609345427312176,0.170311254097308,0.556340738403329,0.330566204270569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.889072653473241,0.905685933805983,0.493851677271665,0.627942936539809,0.582465347215646,0.426597804205361,0.397375747404698,0.451622220096512,0.49459042364913,0.589783475837462,0.430754804308834,0.722564000828558,0.701861500011792,0.387703028985772,0.656370880386771,0.480189265621792,0.395185187874497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.902927049036181,0.91928998875287,0.518378772589382,0.647409765355355,0.6034011546511,0.4547667086321,0.42747462772974,0.478319665508475,0.51908261374531,0.610468362077966,0.458668479582344,0.739544324581434,0.719330687463033,0.418498161778495,0.67501837408099,0.505379860645073,0.425439073714014,0.549823717981666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.866192093001048,0.883235851580766,0.451362424186621,0.595105780827094,0.546904415351193,0.376595599252597,0.343141433594122,0.40472359519614,0.452170593901254,0.554691902946586,0.381298125170749,0.694217036752166,0.672642642138,0.331891846100999,0.625029032480326,0.436371733321469,0.340602248288217,0.487152549979503,0.512000663748368,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.820534745208149,0.838507063556334,0.355972701318357,0.526440325668627,0.471267403548023,0.254583525572036,0.201828069319642,0.294600941316815,0.356996879685632,0.48028286801714,0.26148955308959,0.63633781926994,0.612728855317468,0.182045938226025,0.560044478197542,0.336762254058034,0.197480170283633,0.400382483467743,0.4302710840796,0.346618943353337,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.812357529674136,0.830506823306305,0.336695785551811,0.513601892923452,0.456881224796289,0.226848538494631,0.165475247362731,0.270992993542668,0.337778418537568,0.466174989928924,0.234572535262456,0.625758186648554,0.601734275293603,0.14067057812157,0.54799389183094,0.316316777428436,0.160143390683836,0.383345302556664,0.414464345534688,0.326790727860885,0.172570872200704,NA,NA,NA,NA,NA,NA,NA
"23",0.822972353783313,0.840892574965263,0.361556069070528,0.530231688498467,0.475498888163515,0.262333754005336,0.211520203676005,0.301323649291917,0.362564475787579,0.484435610074873,0.269040913938453,0.639477948979531,0.615989348232986,0.192735442050595,0.563609833623759,0.342658784735037,0.20737561248396,0.405354610268148,0.434901635767077,0.352350562493135,0.217116201619072,0.183812221927586,NA,NA,NA,NA,NA,NA
"24",0.942577204278049,0.958263332056846,0.584714530360509,0.701650863621582,0.661262038512507,0.52913825171075,0.505874576843031,0.549512722833217,0.585338611434526,0.66771711917667,0.532495356135446,0.78746449962144,0.76851230833961,0.498312393539851,0.727203090952162,0.573221888703728,0.504155666025955,0.612764759919024,0.632698762228801,0.579067534767928,0.508239840959434,0.494929514035013,0.512165952535226,NA,NA,NA,NA,NA
"25",0.84809832870718,0.865498470649126,0.415584012139541,0.568447819550925,0.517770675790938,0.332875770453179,0.294496310040388,0.364394321699534,0.416461617880193,0.525989677059236,0.338186773007318,0.671505269745021,0.649176522373356,0.281308070781312,0.599702696860425,0.399252204527862,0.291533745417855,0.454202201810942,0.480756396584741,0.407600538460751,0.298540993951851,0.275271162663694,0.30517691929044,0.551635063244334,NA,NA,NA,NA
"26",0.915061322823432,0.931211067410303,0.539236979923908,0.664228404183124,0.621412038892443,0.478406446367789,0.452542291945032,0.50084895034164,0.539913630628868,0.628276682477026,0.482116938935526,0.754311458660673,0.734504327129679,0.444072831929811,0.691165518521523,0.526753046684893,0.450619988558898,0.569531464891419,0.590925682491972,0.533108477070992,0.455184769562007,0.440273395023684,0.45956436049705,0.649898216932497,0.50317659077438,NA,NA,NA
"27",0.943528102077777,0.959198679602176,0.586246173037043,0.702927754329548,0.662616764777035,0.530830276839385,0.507644147885095,0.551142201198061,0.586868625351507,0.669058775166621,0.534176747614199,0.788602454694324,0.769678284385979,0.500108723120567,0.728435191953442,0.574784156944969,0.505931249254227,0.614226460179377,0.634114514194183,0.580614074242155,0.510001205218516,0.496738077107848,0.513913860799827,0.689402456664582,0.553258290842938,0.651276581613302,NA,NA
"28",0.886691977537925,0.903349041384437,0.489552815353158,0.62456769963424,0.578824982687522,0.421613764515585,0.392020362355847,0.446917340859659,0.490298038994236,0.586188560317484,0.425819423360782,0.719632694622429,0.698843362331624,0.382212138165325,0.653142566746244,0.475766971000051,0.38979970830103,0.522734663097936,0.545965750511284,0.482794041831193,0.395067858657173,0.377791080980517,0.400106035872753,0.60930544956925,0.449524326378534,0.565807890875987,0.610775428664787,NA
